-		lowSrc	0x001975e0	double [4096]
		[2623]	281.00000000000000	double
		[2624]	65.000000000000000	double
		[2625]	-60.000000000000000	double
		[2626]	270.00000000000000	double
		[2627]	320.00000000000000	double
		[2628]	321.00000000000000	double
		[2629]	190.00000000000000	double
		[2630]	-2.0000000000000000	double
		[2631]	-52.000000000000000	double
		[2632]	48.000000000000000	double
		[2633]	34.000000000000000	double
		[2634]	276.00000000000000	double
		[2635]	237.00000000000000	double
		[2636]	-131.00000000000000	double
		[2637]	48.000000000000000	double
		[2638]	-12.000000000000000	double
		[2639]	192.00000000000000	double
		[2640]	273.00000000000000	double
		[2641]	81.000000000000000	double
		[2642]	38.000000000000000	double
		[2643]	94.000000000000000	double
		[2644]	-101.00000000000000	double
		[2645]	94.000000000000000	double
		[2646]	21.000000000000000	double
		[2647]	299.00000000000000	double
		[2648]	67.000000000000000	double
		[2649]	-228.00000000000000	double
		[2650]	277.00000000000000	double
		[2651]	109.00000000000000	double
		[2652]	564.00000000000000	double
		[2653]	199.00000000000000	double
		[2654]	5.0000000000000000	double
		[2655]	52.000000000000000	double
		[2656]	-461.00000000000000	double
		[2657]	-221.00000000000000	double
		[2658]	156.00000000000000	double
		[2659]	18.000000000000000	double
		[2660]	-146.00000000000000	double
		[2661]	49.000000000000000	double
		[2662]	-9.0000000000000000	double
		[2663]	-217.00000000000000	double
		[2664]	-68.000000000000000	double
		[2665]	532.00000000000000	double
		[2666]	307.00000000000000	double
		[2667]	65.000000000000000	double
		[2668]	243.00000000000000	double
		[2669]	87.000000000000000	double
		[2670]	157.00000000000000	double
		[2671]	379.00000000000000	double
		[2672]	164.00000000000000	double
		[2673]	66.000000000000000	double
		[2674]	114.00000000000000	double
		[2675]	87.000000000000000	double
		[2676]	28.000000000000000	double
		[2677]	102.00000000000000	double
		[2678]	225.00000000000000	double
		[2679]	23.000000000000000	double
		[2680]	-130.00000000000000	double
		[2681]	6.0000000000000000	double
		[2682]	-2.0000000000000000	double
		[2683]	-73.000000000000000	double
		[2684]	-19.000000000000000	double
		[2685]	81.000000000000000	double
		[2686]	258.00000000000000	double
		[2687]	372.00000000000000	double
		[2688]	286.00000000000000	double
		[2689]	163.00000000000000	double
		[2690]	10.000000000000000	double
		[2691]	42.000000000000000	double
		[2692]	22.000000000000000	double
		[2693]	-70.000000000000000	double
		[2694]	95.000000000000000	double
		[2695]	128.00000000000000	double
		[2696]	169.00000000000000	double
		[2697]	278.00000000000000	double
		[2698]	-26.000000000000000	double
		[2699]	-172.00000000000000	double
		[2700]	45.000000000000000	double
		[2701]	-84.000000000000000	double
		[2702]	137.00000000000000	double
		[2703]	113.00000000000000	double
		[2704]	196.00000000000000	double
		[2705]	373.00000000000000	double
		[2706]	-73.000000000000000	double
		[2707]	26.000000000000000	double
		[2708]	215.00000000000000	double
		[2709]	27.000000000000000	double
		[2710]	203.00000000000000	double
		[2711]	177.00000000000000	double
		[2712]	124.00000000000000	double
		[2713]	182.00000000000000	double
		[2714]	-186.00000000000000	double
		[2715]	-300.00000000000000	double
		[2716]	-131.00000000000000	double
		[2717]	80.000000000000000	double
		[2718]	176.00000000000000	double
		[2719]	73.000000000000000	double
		[2720]	184.00000000000000	double
		[2721]	162.00000000000000	double
		[2722]	345.00000000000000	double
		[2723]	48.000000000000000	double
		[2724]	126.00000000000000	double
		[2725]	308.00000000000000	double
		[2726]	-150.00000000000000	double
		[2727]	48.000000000000000	double
		[2728]	124.00000000000000	double
		[2729]	91.000000000000000	double
		[2730]	-87.000000000000000	double
		[2731]	10.000000000000000	double
		[2732]	-35.000000000000000	double
		[2733]	3.0000000000000000	double
		[2734]	-86.000000000000000	double
		[2735]	164.00000000000000	double
		[2736]	289.00000000000000	double
		[2737]	294.00000000000000	double
		[2738]	82.000000000000000	double
		[2739]	88.000000000000000	double
		[2740]	132.00000000000000	double
		[2741]	-137.00000000000000	double
		[2742]	104.00000000000000	double
		[2743]	307.00000000000000	double
		[2744]	128.00000000000000	double
		[2745]	300.00000000000000	double
		[2746]	201.00000000000000	double
		[2747]	-47.000000000000000	double
		[2748]	80.000000000000000	double
		[2749]	-185.00000000000000	double
		[2750]	12.000000000000000	double
		[2751]	76.000000000000000	double
		[2752]	272.00000000000000	double
		[2753]	318.00000000000000	double
		[2754]	-87.000000000000000	double
		[2755]	9.0000000000000000	double
		[2756]	123.00000000000000	double
		[2757]	-80.000000000000000	double
		[2758]	169.00000000000000	double
		[2759]	110.00000000000000	double
		[2760]	-23.000000000000000	double
		[2761]	90.000000000000000	double
		[2762]	20.000000000000000	double
		[2763]	-36.000000000000000	double
		[2764]	228.00000000000000	double
		[2765]	-77.000000000000000	double
		[2766]	238.00000000000000	double
		[2767]	-334.00000000000000	double
		[2768]	-27.000000000000000	double
		[2769]	224.00000000000000	double
		[2770]	170.00000000000000	double
		[2771]	548.00000000000000	double
		[2772]	460.00000000000000	double
		[2773]	288.00000000000000	double
		[2774]	81.000000000000000	double
		[2775]	47.000000000000000	double
		[2776]	-195.00000000000000	double
		[2777]	-69.000000000000000	double
		[2778]	84.000000000000000	double
		[2779]	224.00000000000000	double
		[2780]	105.00000000000000	double
		[2781]	-89.000000000000000	double
		[2782]	106.00000000000000	double
		[2783]	8.0000000000000000	double
		[2784]	-38.000000000000000	double
		[2785]	41.000000000000000	double
		[2786]	-18.000000000000000	double
		[2787]	237.00000000000000	double
		[2788]	326.00000000000000	double
		[2789]	404.00000000000000	double
		[2790]	92.000000000000000	double
		[2791]	-37.000000000000000	double
		[2792]	-283.00000000000000	double
		[2793]	-111.00000000000000	double
		[2794]	-44.000000000000000	double
		[2795]	-109.00000000000000	double
		[2796]	18.000000000000000	double
		[2797]	103.00000000000000	double
		[2798]	158.00000000000000	double
		[2799]	250.00000000000000	double
		[2800]	447.00000000000000	double
		[2801]	325.00000000000000	double
		[2802]	194.00000000000000	double
		[2803]	217.00000000000000	double
		[2804]	84.000000000000000	double
		[2805]	-215.00000000000000	double
		[2806]	2.0000000000000000	double
		[2807]	254.00000000000000	double
		[2808]	-40.000000000000000	double
		[2809]	71.000000000000000	double
		[2810]	-116.00000000000000	double
		[2811]	14.000000000000000	double
		[2812]	114.00000000000000	double
		[2813]	188.00000000000000	double
		[2814]	323.00000000000000	double
		[2815]	359.00000000000000	double
		[2816]	119.00000000000000	double
		[2817]	-75.000000000000000	double
		[2818]	-198.00000000000000	double
		[2819]	-349.00000000000000	double
		[2820]	-51.000000000000000	double
		[2821]	46.000000000000000	double
		[2822]	278.00000000000000	double
		[2823]	241.00000000000000	double
		[2824]	186.00000000000000	double
		[2825]	198.00000000000000	double
		[2826]	142.00000000000000	double
		[2827]	72.000000000000000	double
		[2828]	89.000000000000000	double
		[2829]	120.00000000000000	double
		[2830]	364.00000000000000	double
		[2831]	252.00000000000000	double
		[2832]	-48.000000000000000	double
		[2833]	-159.00000000000000	double
		[2834]	-291.00000000000000	double
		[2835]	-63.000000000000000	double
		[2836]	45.000000000000000	double
		[2837]	135.00000000000000	double
		[2838]	79.000000000000000	double
		[2839]	-20.000000000000000	double
		[2840]	-12.000000000000000	double
		[2841]	205.00000000000000	double
		[2842]	44.000000000000000	double
		[2843]	-271.00000000000000	double
		[2844]	57.000000000000000	double
		[2845]	368.00000000000000	double
		[2846]	66.000000000000000	double
		[2847]	118.00000000000000	double
		[2848]	205.00000000000000	double
		[2849]	123.00000000000000	double
		[2850]	-63.000000000000000	double
		[2851]	281.00000000000000	double
		[2852]	305.00000000000000	double
		[2853]	-233.00000000000000	double
		[2854]	415.00000000000000	double
		[2855]	203.00000000000000	double
		[2856]	89.000000000000000	double
		[2857]	264.00000000000000	double
		[2858]	201.00000000000000	double
		[2859]	45.000000000000000	double
		[2860]	-145.00000000000000	double
		[2861]	-263.00000000000000	double
		[2862]	-179.00000000000000	double
		[2863]	80.000000000000000	double
		[2864]	177.00000000000000	double
		[2865]	248.00000000000000	double
		[2866]	-142.00000000000000	double
		[2867]	243.00000000000000	double
		[2868]	225.00000000000000	double
		[2869]	144.00000000000000	double
		[2870]	120.00000000000000	double
		[2871]	293.00000000000000	double
		[2872]	5.0000000000000000	double
		[2873]	-56.000000000000000	double
		[2874]	29.000000000000000	double
		[2875]	111.00000000000000	double
		[2876]	135.00000000000000	double
		[2877]	-42.000000000000000	double
		[2878]	-47.000000000000000	double
		[2879]	70.000000000000000	double
		[2880]	140.00000000000000	double
		[2881]	238.00000000000000	double
		[2882]	210.00000000000000	double
		[2883]	-25.000000000000000	double
		[2884]	-14.000000000000000	double
		[2885]	-195.00000000000000	double
		[2886]	251.00000000000000	double
		[2887]	263.00000000000000	double
		[2888]	327.00000000000000	double
		[2889]	247.00000000000000	double
		[2890]	-104.00000000000000	double
		[2891]	-12.000000000000000	double
		[2892]	143.00000000000000	double
		[2893]	-57.000000000000000	double
		[2894]	18.000000000000000	double
		[2895]	-11.000000000000000	double
		[2896]	77.000000000000000	double
		[2897]	55.000000000000000	double
		[2898]	-2.0000000000000000	double
		[2899]	137.00000000000000	double
		[2900]	71.000000000000000	double
		[2901]	-68.000000000000000	double
		[2902]	290.00000000000000	double
		[2903]	176.00000000000000	double
		[2904]	354.00000000000000	double
		[2905]	313.00000000000000	double
		[2906]	52.000000000000000	double
		[2907]	-8.0000000000000000	double
		[2908]	64.000000000000000	double
		[2909]	-56.000000000000000	double
		[2910]	-227.00000000000000	double
		[2911]	94.000000000000000	double
		[2912]	-11.000000000000000	double
		[2913]	-17.000000000000000	double
		[2914]	177.00000000000000	double
		[2915]	185.00000000000000	double
		[2916]	-56.000000000000000	double
		[2917]	-35.000000000000000	double
		[2918]	-118.00000000000000	double
		[2919]	109.00000000000000	double
		[2920]	397.00000000000000	double
		[2921]	549.00000000000000	double
		[2922]	251.00000000000000	double
		[2923]	-38.000000000000000	double
		[2924]	126.00000000000000	double
		[2925]	226.00000000000000	double
		[2926]	80.000000000000000	double
		[2927]	156.00000000000000	double
		[2928]	-129.00000000000000	double
		[2929]	-305.00000000000000	double
		[2930]	-294.00000000000000	double
		[2931]	93.000000000000000	double
		[2932]	-71.000000000000000	double
		[2933]	-255.00000000000000	double
		[2934]	-109.00000000000000	double
		[2935]	212.00000000000000	double
		[2936]	281.00000000000000	double
		[2937]	320.00000000000000	double
		[2938]	399.00000000000000	double
		[2939]	637.00000000000000	double
		[2940]	226.00000000000000	double
		[2941]	-104.00000000000000	double
		[2942]	-57.000000000000000	double
		[2943]	-41.000000000000000	double
		[2944]	-43.000000000000000	double
		[2945]	39.000000000000000	double
		[2946]	-36.000000000000000	double
		[2947]	-328.00000000000000	double
		[2948]	-17.000000000000000	double
		[2949]	57.000000000000000	double
		[2950]	97.000000000000000	double
		[2951]	275.00000000000000	double
		[2952]	415.00000000000000	double
		[2953]	27.000000000000000	double
		[2954]	292.00000000000000	double
		[2955]	169.00000000000000	double
		[2956]	63.000000000000000	double
		[2957]	145.00000000000000	double
		[2958]	68.000000000000000	double
		[2959]	-81.000000000000000	double
		[2960]	-75.000000000000000	double
		[2961]	273.00000000000000	double
		[2962]	452.00000000000000	double
		[2963]	163.00000000000000	double
		[2964]	99.000000000000000	double
		[2965]	-234.00000000000000	double
		[2966]	15.000000000000000	double
		[2967]	238.00000000000000	double
		[2968]	289.00000000000000	double
		[2969]	185.00000000000000	double
		[2970]	28.000000000000000	double
		[2971]	-55.000000000000000	double
		[2972]	27.000000000000000	double
		[2973]	-238.00000000000000	double
		[2974]	-217.00000000000000	double
		[2975]	96.000000000000000	double
		[2976]	-24.000000000000000	double
		[2977]	81.000000000000000	double
		[2978]	172.00000000000000	double
		[2979]	140.00000000000000	double
		[2980]	148.00000000000000	double
		[2981]	184.00000000000000	double
		[2982]	133.00000000000000	double
		[2983]	73.000000000000000	double
		[2984]	263.00000000000000	double
		[2985]	73.000000000000000	double
		[2986]	-174.00000000000000	double
		[2987]	-36.000000000000000	double
		[2988]	-35.000000000000000	double
		[2989]	4.0000000000000000	double
		[2990]	111.00000000000000	double
		[2991]	118.00000000000000	double
		[2992]	79.000000000000000	double
		[2993]	209.00000000000000	double
		[2994]	152.00000000000000	double
		[2995]	284.00000000000000	double
		[2996]	161.00000000000000	double
		[2997]	105.00000000000000	double
		[2998]	158.00000000000000	double
		[2999]	15.000000000000000	double
		[3000]	29.000000000000000	double
		[3001]	7.0000000000000000	double
		[3002]	163.00000000000000	double
		[3003]	15.000000000000000	double
		[3004]	109.00000000000000	double
		[3005]	186.00000000000000	double
		[3006]	156.00000000000000	double
		[3007]	162.00000000000000	double
		[3008]	-92.000000000000000	double
		[3009]	43.000000000000000	double
		[3010]	35.000000000000000	double
		[3011]	-335.00000000000000	double
		[3012]	187.00000000000000	double
		[3013]	456.00000000000000	double
		[3014]	155.00000000000000	double
		[3015]	0.00000000000000000	double
		[3016]	-215.00000000000000	double
		[3017]	-55.000000000000000	double
		[3018]	86.000000000000000	double
		[3019]	-68.000000000000000	double
		[3020]	83.000000000000000	double
		[3021]	293.00000000000000	double
		[3022]	230.00000000000000	double
		[3023]	257.00000000000000	double
		[3024]	226.00000000000000	double
		[3025]	31.000000000000000	double
		[3026]	98.000000000000000	double
		[3027]	90.000000000000000	double
		[3028]	150.00000000000000	double
		[3029]	47.000000000000000	double
		[3030]	-2.0000000000000000	double
		[3031]	178.00000000000000	double
		[3032]	66.000000000000000	double
		[3033]	158.00000000000000	double
		[3034]	-442.00000000000000	double
		[3035]	-148.00000000000000	double
		[3036]	150.00000000000000	double
		[3037]	200.00000000000000	double
		[3038]	60.000000000000000	double
		[3039]	206.00000000000000	double
		[3040]	247.00000000000000	double
		[3041]	-5.0000000000000000	double
		[3042]	193.00000000000000	double
		[3043]	105.00000000000000	double
		[3044]	-103.00000000000000	double
		[3045]	-87.000000000000000	double
		[3046]	76.000000000000000	double
		[3047]	-34.000000000000000	double
		[3048]	-47.000000000000000	double
		[3049]	239.00000000000000	double
		[3050]	122.00000000000000	double
		[3051]	54.000000000000000	double
		[3052]	161.00000000000000	double
		[3053]	206.00000000000000	double
		[3054]	334.00000000000000	double
		[3055]	192.00000000000000	double
		[3056]	284.00000000000000	double
		[3057]	87.000000000000000	double
		[3058]	-142.00000000000000	double
		[3059]	17.000000000000000	double
		[3060]	94.000000000000000	double
		[3061]	85.000000000000000	double
		[3062]	-17.000000000000000	double
		[3063]	-51.000000000000000	double
		[3064]	318.00000000000000	double
		[3065]	296.00000000000000	double
		[3066]	-19.000000000000000	double
		[3067]	375.00000000000000	double
		[3068]	150.00000000000000	double
		[3069]	5.0000000000000000	double
		[3070]	295.00000000000000	double
		[3071]	198.00000000000000	double
		[3072]	5.0000000000000000	double
		[3073]	20.000000000000000	double
		[3074]	-74.000000000000000	double
		[3075]	-158.00000000000000	double
		[3076]	-123.00000000000000	double
		[3077]	126.00000000000000	double
		[3078]	79.000000000000000	double
		[3079]	-146.00000000000000	double
		[3080]	199.00000000000000	double
		[3081]	193.00000000000000	double
		[3082]	-110.00000000000000	double
		[3083]	177.00000000000000	double
		[3084]	185.00000000000000	double
		[3085]	127.00000000000000	double
		[3086]	32.000000000000000	double
		[3087]	244.00000000000000	double
		[3088]	280.00000000000000	double
		[3089]	211.00000000000000	double
		[3090]	79.000000000000000	double
		[3091]	-12.000000000000000	double
		[3092]	3.0000000000000000	double
		[3093]	136.00000000000000	double
		[3094]	238.00000000000000	double
		[3095]	200.00000000000000	double
		[3096]	-2.0000000000000000	double
		[3097]	-67.000000000000000	double
		[3098]	77.000000000000000	double
		[3099]	82.000000000000000	double
		[3100]	49.000000000000000	double
		[3101]	140.00000000000000	double
		[3102]	68.000000000000000	double
		[3103]	89.000000000000000	double
		[3104]	54.000000000000000	double
		[3105]	-56.000000000000000	double
		[3106]	8.0000000000000000	double
		[3107]	35.000000000000000	double
		[3108]	29.000000000000000	double
		[3109]	137.00000000000000	double
		[3110]	103.00000000000000	double
		[3111]	19.000000000000000	double
		[3112]	84.000000000000000	double
		[3113]	-44.000000000000000	double
		[3114]	182.00000000000000	double
		[3115]	270.00000000000000	double
		[3116]	223.00000000000000	double
		[3117]	7.0000000000000000	double
		[3118]	15.000000000000000	double
		[3119]	148.00000000000000	double
		[3120]	44.000000000000000	double
		[3121]	-216.00000000000000	double
		[3122]	-265.00000000000000	double
		[3123]	94.000000000000000	double
		[3124]	-37.000000000000000	double
		[3125]	212.00000000000000	double
		[3126]	404.00000000000000	double
		[3127]	381.00000000000000	double
		[3128]	393.00000000000000	double
		[3129]	274.00000000000000	double
		[3130]	151.00000000000000	double
		[3131]	-197.00000000000000	double
		[3132]	60.000000000000000	double
		[3133]	156.00000000000000	double
		[3134]	41.000000000000000	double
		[3135]	233.00000000000000	double
		[3136]	69.000000000000000	double
		[3137]	-43.000000000000000	double
		[3138]	99.000000000000000	double
		[3139]	-39.000000000000000	double
		[3140]	-5.0000000000000000	double
		[3141]	121.00000000000000	double
		[3142]	109.00000000000000	double
		[3143]	176.00000000000000	double
		[3144]	199.00000000000000	double
		[3145]	157.00000000000000	double
		[3146]	84.000000000000000	double
		[3147]	15.000000000000000	double
		[3148]	-283.00000000000000	double
		[3149]	-27.000000000000000	double
		[3150]	44.000000000000000	double
		[3151]	-258.00000000000000	double
		[3152]	-241.00000000000000	double
		[3153]	146.00000000000000	double
		[3154]	260.00000000000000	double
		[3155]	185.00000000000000	double
		[3156]	391.00000000000000	double
		[3157]	118.00000000000000	double
		[3158]	129.00000000000000	double
		[3159]	136.00000000000000	double
		[3160]	3.0000000000000000	double
		[3161]	167.00000000000000	double
		[3162]	48.000000000000000	double
		[3163]	-249.00000000000000	double
		[3164]	20.000000000000000	double
		[3165]	-6.0000000000000000	double
		[3166]	-149.00000000000000	double
		[3167]	131.00000000000000	double
		[3168]	666.00000000000000	double
		[3169]	527.00000000000000	double
		[3170]	162.00000000000000	double
		[3171]	86.000000000000000	double
		[3172]	22.000000000000000	double
		[3173]	-5.0000000000000000	double
		[3174]	91.000000000000000	double
		[3175]	184.00000000000000	double
		[3176]	46.000000000000000	double
		[3177]	161.00000000000000	double
		[3178]	-76.000000000000000	double
		[3179]	-171.00000000000000	double
		[3180]	-36.000000000000000	double
		[3181]	49.000000000000000	double
		[3182]	183.00000000000000	double
		[3183]	217.00000000000000	double
		[3184]	259.00000000000000	double
		[3185]	-59.000000000000000	double
		[3186]	-6.0000000000000000	double
		[3187]	26.000000000000000	double
		[3188]	9.0000000000000000	double
		[3189]	113.00000000000000	double
		[3190]	-3.0000000000000000	double
		[3191]	116.00000000000000	double
		[3192]	-24.000000000000000	double
		[3193]	78.000000000000000	double
		[3194]	239.00000000000000	double
		[3195]	452.00000000000000	double
		[3196]	63.000000000000000	double
		[3197]	37.000000000000000	double
		[3198]	-16.000000000000000	double
		[3199]	62.000000000000000	double
		[3200]	50.000000000000000	double
		[3201]	124.00000000000000	double
		[3202]	187.00000000000000	double
		[3203]	110.00000000000000	double
		[3204]	-111.00000000000000	double
		[3205]	-177.00000000000000	double
		[3206]	-418.00000000000000	double
		[3207]	126.00000000000000	double
		[3208]	195.00000000000000	double
		[3209]	122.00000000000000	double
		[3210]	189.00000000000000	double
		[3211]	281.00000000000000	double
		[3212]	214.00000000000000	double
		[3213]	106.00000000000000	double
		[3214]	14.000000000000000	double
		[3215]	52.000000000000000	double
		[3216]	33.000000000000000	double
		[3217]	175.00000000000000	double
		[3218]	362.00000000000000	double
		[3219]	333.00000000000000	double
		[3220]	205.00000000000000	double
		[3221]	-43.000000000000000	double
		[3222]	-139.00000000000000	double
		[3223]	-24.000000000000000	double
		[3224]	-35.000000000000000	double
		[3225]	65.000000000000000	double
		[3226]	180.00000000000000	double
		[3227]	268.00000000000000	double
		[3228]	125.00000000000000	double
		[3229]	169.00000000000000	double
		[3230]	-145.00000000000000	double
		[3231]	138.00000000000000	double
		[3232]	-128.00000000000000	double
		[3233]	308.00000000000000	double
		[3234]	189.00000000000000	double
		[3235]	120.00000000000000	double
		[3236]	-5.0000000000000000	double
		[3237]	-60.000000000000000	double
		[3238]	-127.00000000000000	double
		[3239]	164.00000000000000	double
		[3240]	55.000000000000000	double
		[3241]	115.00000000000000	double
		[3242]	221.00000000000000	double
		[3243]	225.00000000000000	double
		[3244]	-401.00000000000000	double
		[3245]	-56.000000000000000	double
		[3246]	-82.000000000000000	double
		[3247]	-264.00000000000000	double
		[3248]	63.000000000000000	double
		[3249]	306.00000000000000	double
		[3250]	555.00000000000000	double
		[3251]	602.00000000000000	double
		[3252]	303.00000000000000	double
		[3253]	210.00000000000000	double
		[3254]	16.000000000000000	double
		[3255]	51.000000000000000	double
		[3256]	147.00000000000000	double
		[3257]	16.000000000000000	double
		[3258]	57.000000000000000	double
		[3259]	31.000000000000000	double
		[3260]	297.00000000000000	double
		[3261]	-58.000000000000000	double
		[3262]	-218.00000000000000	double
		[3263]	-295.00000000000000	double
		[3264]	-78.000000000000000	double
		[3265]	224.00000000000000	double
		[3266]	71.000000000000000	double
		[3267]	33.000000000000000	double
		[3268]	218.00000000000000	double
		[3269]	325.00000000000000	double
		[3270]	265.00000000000000	double
		[3271]	121.00000000000000	double
		[3272]	229.00000000000000	double
		[3273]	135.00000000000000	double
		[3274]	-33.000000000000000	double
		[3275]	-43.000000000000000	double
		[3276]	-324.00000000000000	double
		[3277]	-42.000000000000000	double
		[3278]	112.00000000000000	double
		[3279]	82.000000000000000	double
		[3280]	0.00000000000000000	double
		[3281]	179.00000000000000	double
		[3282]	155.00000000000000	double
		[3283]	278.00000000000000	double
		[3284]	89.000000000000000	double
		[3285]	-56.000000000000000	double
		[3286]	-33.000000000000000	double
		[3287]	144.00000000000000	double
		[3288]	355.00000000000000	double
		[3289]	256.00000000000000	double
		[3290]	-123.00000000000000	double
		[3291]	-14.000000000000000	double
		[3292]	154.00000000000000	double
		[3293]	204.00000000000000	double
		[3294]	145.00000000000000	double
		[3295]	-12.000000000000000	double
		[3296]	-29.000000000000000	double
		[3297]	131.00000000000000	double
		[3298]	113.00000000000000	double
		[3299]	94.000000000000000	double
		[3300]	26.000000000000000	double
		[3301]	107.00000000000000	double
		[3302]	147.00000000000000	double
		[3303]	143.00000000000000	double
		[3304]	-110.00000000000000	double
		[3305]	254.00000000000000	double
		[3306]	148.00000000000000	double
		[3307]	60.000000000000000	double
		[3308]	132.00000000000000	double
		[3309]	235.00000000000000	double
		[3310]	6.0000000000000000	double
		[3311]	-50.000000000000000	double
		[3312]	39.000000000000000	double
		[3313]	18.000000000000000	double
		[3314]	-222.00000000000000	double
		[3315]	122.00000000000000	double
		[3316]	317.00000000000000	double
		[3317]	206.00000000000000	double
		[3318]	91.000000000000000	double
		[3319]	89.000000000000000	double
		[3320]	165.00000000000000	double
		[3321]	134.00000000000000	double
		[3322]	105.00000000000000	double
		[3323]	12.000000000000000	double
		[3324]	-41.000000000000000	double
		[3325]	190.00000000000000	double
		[3326]	89.000000000000000	double
		[3327]	242.00000000000000	double
		[3328]	30.000000000000000	double
		[3329]	-115.00000000000000	double
		[3330]	-41.000000000000000	double
		[3331]	98.000000000000000	double
		[3332]	292.00000000000000	double
		[3333]	-52.000000000000000	double
		[3334]	-76.000000000000000	double
		[3335]	124.00000000000000	double
		[3336]	289.00000000000000	double
		[3337]	70.000000000000000	double
		[3338]	179.00000000000000	double
		[3339]	-85.000000000000000	double
		[3340]	-84.000000000000000	double
		[3341]	-112.00000000000000	double
		[3342]	532.00000000000000	double
		[3343]	68.000000000000000	double
		[3344]	160.00000000000000	double
		[3345]	167.00000000000000	double
		[3346]	-96.000000000000000	double
		[3347]	55.000000000000000	double
		[3348]	-23.000000000000000	double
		[3349]	-175.00000000000000	double
		[3350]	-38.000000000000000	double
		[3351]	303.00000000000000	double
		[3352]	250.00000000000000	double
		[3353]	267.00000000000000	double
		[3354]	166.00000000000000	double
		[3355]	-35.000000000000000	double
		[3356]	253.00000000000000	double
		[3357]	232.00000000000000	double
		[3358]	53.000000000000000	double
		[3359]	-81.000000000000000	double
		[3360]	-97.000000000000000	double
		[3361]	184.00000000000000	double
		[3362]	-164.00000000000000	double
		[3363]	-149.00000000000000	double
		[3364]	-228.00000000000000	double
		[3365]	-57.000000000000000	double
		[3366]	83.000000000000000	double
		[3367]	181.00000000000000	double
		[3368]	-35.000000000000000	double
		[3369]	163.00000000000000	double
		[3370]	156.00000000000000	double
		[3371]	2.0000000000000000	double
		[3372]	403.00000000000000	double
		[3373]	332.00000000000000	double
		[3374]	87.000000000000000	double
		[3375]	-112.00000000000000	double
		[3376]	90.000000000000000	double
		[3377]	81.000000000000000	double
		[3378]	76.000000000000000	double
		[3379]	92.000000000000000	double
		[3380]	-84.000000000000000	double
		[3381]	21.000000000000000	double
		[3382]	363.00000000000000	double
		[3383]	-28.000000000000000	double
		[3384]	104.00000000000000	double
		[3385]	-14.000000000000000	double
		[3386]	69.000000000000000	double
		[3387]	-79.000000000000000	double
		[3388]	-11.000000000000000	double
		[3389]	221.00000000000000	double
		[3390]	-28.000000000000000	double
		[3391]	-48.000000000000000	double
		[3392]	151.00000000000000	double
		[3393]	154.00000000000000	double
		[3394]	102.00000000000000	double
		[3395]	186.00000000000000	double
		[3396]	137.00000000000000	double
		[3397]	89.000000000000000	double
		[3398]	64.000000000000000	double
		[3399]	142.00000000000000	double
		[3400]	145.00000000000000	double
		[3401]	189.00000000000000	double
		[3402]	148.00000000000000	double
		[3403]	23.000000000000000	double
		[3404]	-9.0000000000000000	double
		[3405]	132.00000000000000	double
		[3406]	107.00000000000000	double
		[3407]	37.000000000000000	double
		[3408]	-118.00000000000000	double
		[3409]	135.00000000000000	double
		[3410]	15.000000000000000	double
		[3411]	111.00000000000000	double
		[3412]	190.00000000000000	double
		[3413]	59.000000000000000	double
		[3414]	107.00000000000000	double
		[3415]	74.000000000000000	double
		[3416]	101.00000000000000	double
		[3417]	-57.000000000000000	double
		[3418]	-132.00000000000000	double
		[3419]	190.00000000000000	double
		[3420]	157.00000000000000	double
		[3421]	265.00000000000000	double
		[3422]	297.00000000000000	double
		[3423]	360.00000000000000	double
		[3424]	214.00000000000000	double
		[3425]	15.000000000000000	double
		[3426]	22.000000000000000	double
		[3427]	-279.00000000000000	double
		[3428]	-197.00000000000000	double
		[3429]	-19.000000000000000	double
		[3430]	215.00000000000000	double
		[3431]	249.00000000000000	double
		[3432]	163.00000000000000	double
		[3433]	148.00000000000000	double
		[3434]	-213.00000000000000	double
		[3435]	-91.000000000000000	double
		[3436]	19.000000000000000	double
		[3437]	-218.00000000000000	double
		[3438]	-110.00000000000000	double
		[3439]	522.00000000000000	double
		[3440]	402.00000000000000	double
		[3441]	326.00000000000000	double
		[3442]	273.00000000000000	double
		[3443]	266.00000000000000	double
		[3444]	103.00000000000000	double
		[3445]	-369.00000000000000	double
		[3446]	-171.00000000000000	double
		[3447]	281.00000000000000	double
		[3448]	-105.00000000000000	double
		[3449]	-80.000000000000000	double
		[3450]	-39.000000000000000	double
		[3451]	-80.000000000000000	double
		[3452]	133.00000000000000	double
		[3453]	192.00000000000000	double
		[3454]	-34.000000000000000	double
		[3455]	97.000000000000000	double
		[3456]	179.00000000000000	double
		[3457]	65.000000000000000	double
		[3458]	151.00000000000000	double
		[3459]	387.00000000000000	double
		[3460]	226.00000000000000	double
		[3461]	34.000000000000000	double
		[3462]	-60.000000000000000	double
		[3463]	-47.000000000000000	double
		[3464]	-109.00000000000000	double
		[3465]	75.000000000000000	double
		[3466]	98.000000000000000	double
		[3467]	-6.0000000000000000	double
		[3468]	-123.00000000000000	double
		[3469]	205.00000000000000	double
		[3470]	376.00000000000000	double
		[3471]	9.0000000000000000	double
		[3472]	-78.000000000000000	double
		[3473]	-20.000000000000000	double
		[3474]	178.00000000000000	double
		[3475]	215.00000000000000	double
		[3476]	61.000000000000000	double
		[3477]	546.00000000000000	double
